track_id,playlist_url,year,track_name,track_popularity,album,artist_id,artist_name,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
4nrPB8O7Y7wsOCJdgXkthe,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Shakira: Bzrp Music Sessions, Vol. 53",81,"Shakira: Bzrp Music Sessions, Vol. 53",716NhGYqD1jl2wI1Qkgq36,Bizarrap,85,778,632,2,-56,0,493,274,0,915,498,122104,218289,4,electropop
1bDbXMyjaUIooNwFE9wn0N,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Rich Flex",82,"Her Loss",3TVXtAsR1Inumwj472S9r4,Drake,96,561,52,11,-9342,0,244,503,186,355,424,15315,239360,3,"trap music"
1bDbXMyjaUIooNwFE9wn0N,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Rich Flex",82,"Her Loss",3TVXtAsR1Inumwj472S9r4,Drake,96,561,52,11,-9342,0,244,503,186,355,424,15315,239360,3,"hip hop music"
2IGMVunIBsBLtEQyoI1Mu7,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Paint The Town Red",87,"Paint The Town Red",5cj0lLjcoR7YOSnhnX0Po5,"Doja Cat",87,868,538,5,-8603,1,174,269,334,901,732,99968,231750,4,"boom bap"
2IGMVunIBsBLtEQyoI1Mu7,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Paint The Town Red",87,"Paint The Town Red",5cj0lLjcoR7YOSnhnX0Po5,"Doja Cat",87,868,538,5,-8603,1,174,269,334,901,732,99968,231750,4,hip-hop
0WtM2NBVQNNJLh6scP13H8,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Calm Down (with Selena Gomez)",85,"Calm Down (with Selena Gomez)",46pWGuE3dSwY3bMMXGBvVS,Rema,77,801,806,11,-5206,1,381,382,669,114,802,106999,239318,4,afrobeats
7FbrGaHYVDmfr7KoLIZnQ7,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Cupid - Twin Ver.",77,"The Beginning: Cupid",4GJ6xDCF5jaUqD6avOuQT6,"FIFTY FIFTY",67,783,592,11,-8332,0,331,435,415,347,726,120018,174253,4,disco-pop
7FbrGaHYVDmfr7KoLIZnQ7,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Cupid - Twin Ver.",77,"The Beginning: Cupid",4GJ6xDCF5jaUqD6avOuQT6,"FIFTY FIFTY",67,783,592,11,-8332,0,331,435,415,347,726,120018,174253,4,k-pop
5odlY52u43F5BjByhxg7wg,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"golden hour",81,"this is what ____ feels like (Vol. 1-4)",164Uj4eKjl6zTBKfJLFKKK,JVKE,77,515,593,4,-4801,1,322,653,162,25,153,94467,209260,3,"pop music"
78Sw5GDo6AlGwTwanjXbGh,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Here With Me",11,"Here With Me",5y8tKLUfMvliMe8IKamR32,d4vd,79,574,469,4,-8209,1,254,534,921,128,288,132023,242485,4,"indie pop"
78Sw5GDo6AlGwTwanjXbGh,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Here With Me",11,"Here With Me",5y8tKLUfMvliMe8IKamR32,d4vd,79,574,469,4,-8209,1,254,534,921,128,288,132023,242485,4,r&b
7KokYm8cMIXCsGVmUvKtqf,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Karma,85,Midnights,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,642,62,8,-7091,1,666,734,0,483,969,9002,204852,4,electroclash
7KokYm8cMIXCsGVmUvKtqf,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Karma,85,Midnights,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,642,62,8,-7091,1,666,734,0,483,969,9002,204852,4,disco
0DWdj2oZMBFSzRsi2Cvfzf,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,TQG,85,"MAÑANA SERÁ BONITO",790FomKkXshlbRYZFtlgla,"KAROL G",90,72,63,4,-3547,0,277,673,0,936,607,179974,199440,4,reggaeton
4MjDJD8cW7iVeWInc2Bdyj,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,MONACO,86,"nadie sabe lo que va a pasar mañana",4q3ewBCX7sLwd24euuV69X,"Bad Bunny",95,787,621,4,-5009,0,68,15,402,58,13,139056,267194,4,"latin trap"
5WxVXxCMRnvxUKFq40ELwq,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Escapism.,9,"Escapism. (Sped Up)",5KKpBU5eC2tJDzf0wmlRp2,RAYE,79,538,742,2,-5355,1,114,138,467,934,25,96107,272373,4,electropop
5WxVXxCMRnvxUKFq40ELwq,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Escapism.,9,"Escapism. (Sped Up)",5KKpBU5eC2tJDzf0wmlRp2,RAYE,79,538,742,2,-5355,1,114,138,467,934,25,96107,272373,4,"contemporary r&b"
4xhsWYTOGcal8zt0J161CU,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Lovin On Me",93,"Lovin On Me",2LIk90788K0zvyj2JJVwkJ,"Jack Harlow",83,943,558,2,-4911,1,568,26,219,937,606,104983,138411,4,"pop rap"
59uQI0PADDKeE6UZDTJEe8,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Last Night",82,"3 Songs At A Time Sampler",4oUHIQIBe0LHzYfvXNW4QM,"Morgan Wallen",88,517,675,6,-5382,1,357,459,0,151,518,203853,163855,4,"country pop"
5aIVCx5tnk0ntmdiinnYvw,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Water,92,Water,3SozjO3Lat463tQICI9LcE,Tyla,80,673,722,3,-3495,0,755,856,0,137,519,117187,200256,4,"contemporary r&b"
5aIVCx5tnk0ntmdiinnYvw,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Water,92,Water,3SozjO3Lat463tQICI9LcE,Tyla,80,673,722,3,-3495,0,755,856,0,137,519,117187,200256,4,amapiano
4iZ4pt7kvcaH6Yo8UoZ4s2,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Snooze,90,SOS,7tYKF4w9nC0nq9CsPZTHyP,SZA,91,559,551,5,-7231,1,132,141,0,11,392,143008,201800,4,"pop music"
4iZ4pt7kvcaH6Yo8UoZ4s2,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Snooze,90,SOS,7tYKF4w9nC0nq9CsPZTHyP,SZA,91,559,551,5,-7231,1,132,141,0,11,392,143008,201800,4,"contemporary r&b"
1vYXt7VSjH9JIM5oRRo7vA,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Dance The Night - From Barbie The Album",88,"Dance The Night (From Barbie The Album)",6M2wZ9GZgrQXHCFfjv46we,"Dua Lipa",89,671,845,11,-493,0,48,207,0,329,775,110056,176579,4,disco
1vYXt7VSjH9JIM5oRRo7vA,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Dance The Night - From Barbie The Album",88,"Dance The Night (From Barbie The Album)",6M2wZ9GZgrQXHCFfjv46we,"Dua Lipa",89,671,845,11,-493,0,48,207,0,329,775,110056,176579,4,"pop music"
4uUG5RXrOk84mYEfFvj3cK,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"I'm Good (Blue)",90,"I'm Good (Blue)",1Cs0zKBU1kc0i8ypK3B9ai,"David Guetta",88,561,965,7,-3673,0,343,383,707,371,304,12804,175238,4,europop
4uUG5RXrOk84mYEfFvj3cK,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"I'm Good (Blue)",90,"I'm Good (Blue)",1Cs0zKBU1kc0i8ypK3B9ai,"David Guetta",88,561,965,7,-3673,0,343,383,707,371,304,12804,175238,4,dance-pop
2i8f4VnnBjy0yDqH2C452a,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"bad idea right?",16,"bad idea right?",1McMsnEElThX1knmY4oliG,"Olivia Rodrigo",90,628,878,9,-3468,1,901,196,123,649,796,129976,184784,4,"power pop"
2i8f4VnnBjy0yDqH2C452a,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"bad idea right?",16,"bad idea right?",1McMsnEElThX1knmY4oliG,"Olivia Rodrigo",90,628,878,9,-3468,1,901,196,123,649,796,129976,184784,4,"pop rock"
5w40ZYhbBMAlHYNDaVJIUu,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Chemical,82,Chemical,246dkjvS1zLTtiykXe5h60,"Post Malone",88,498,897,2,-4907,1,45,136,0,118,373,169902,184013,4,synth-pop
5w40ZYhbBMAlHYNDaVJIUu,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Chemical,82,Chemical,246dkjvS1zLTtiykXe5h60,"Post Malone",88,498,897,2,-4907,1,45,136,0,118,373,169902,184013,4,"pop rock"
4KULAymBBJcPRpk1yO4dOG,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"I Remember Everything (feat. Kacey Musgraves)",92,"Zach Bryan",40ZNYROS4zLfyyBSs2PGe2,"Zach Bryan",88,429,453,0,-7746,1,459,554,2,102,155,77639,227196,4,"country music"
1Iq8oo9XkmmvCQiGOfORiz,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Is It Over Now? (Taylor's Version) (From The Vault)",87,"1989 (Taylor's Version)",06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,596,658,0,-7346,1,36,504,0,127,176,100012,229478,4,"pop rock"
1Iq8oo9XkmmvCQiGOfORiz,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Is It Over Now? (Taylor's Version) (From The Vault)",87,"1989 (Taylor's Version)",06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,596,658,0,-7346,1,36,504,0,127,176,100012,229478,4,"country pop"
7DswEZZthZ6piQpL25qGAM,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"On My Mama",75,"JAGUAR II",63XBtGSEZINSyXylZxEUbv,"Victoria Monét",70,675,546,4,-7716,0,511,556,441,167,607,77415,184258,4,"dance music"
7DswEZZthZ6piQpL25qGAM,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"On My Mama",75,"JAGUAR II",63XBtGSEZINSyXylZxEUbv,"Victoria Monét",70,675,546,4,-7716,0,511,556,441,167,607,77415,184258,4,"contemporary r&b"
7KA4W4McWYRpgf0fWsJZWB,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"See You Again (feat. Kali Uchis)",89,"Flower Boy",4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",85,558,559,6,-9222,1,959,371,749,109,62,78558,180387,4,pop-rap
7KA4W4McWYRpgf0fWsJZWB,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"See You Again (feat. Kali Uchis)",89,"Flower Boy",4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",85,558,559,6,-9222,1,959,371,749,109,62,78558,180387,4,"contemporary r&b"
741UUVE2kuITl0c6zuqqbO,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Barbie World (with Aqua) [From Barbie The Album]",80,"Barbie World (with Aqua) [From Barbie The Album]",0hCNtLu0JehylgoiP8L4Gh,"Nicki Minaj",87,77,58,0,-8393,1,247,519,127,233,753,144072,109750,4,"hip hop"
741UUVE2kuITl0c6zuqqbO,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Barbie World (with Aqua) [From Barbie The Album]",80,"Barbie World (with Aqua) [From Barbie The Album]",0hCNtLu0JehylgoiP8L4Gh,"Nicki Minaj",87,77,58,0,-8393,1,247,519,127,233,753,144072,109750,4,"pop music"
2FDTHlrBguDzQkp7PVj16Q,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Sprinter,85,Sprinter,6Ip8FS7vWT1uKkJSweANQK,Dave,78,916,583,1,-8067,1,241,186,0,798,661,141095,226383,4,"uk drill"
2FDTHlrBguDzQkp7PVj16Q,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Sprinter,85,Sprinter,6Ip8FS7vWT1uKkJSweANQK,Dave,78,916,583,1,-8067,1,241,186,0,798,661,141095,226383,4,"british hip hop"
2UW7JaomAMuX9pZrjVpHAU,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"La Bebe - Remix",86,"La Bebe (Remix)",1NNRWkhwmcXRimFYSBpB1y,"Yng Lvcas",70,812,479,2,-5678,0,333,213,121,756,559,169922,234353,4,reggaeton
5L3ecxQnQ9qTBmnLQiwf0C,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,K-POP,77,K-POP,0Y5tJX1MQlPlqiwlOH1tJY,"Travis Scott",94,814,618,5,-5614,0,619,386,334,671,535,121075,185221,4,reggaeton
5L3ecxQnQ9qTBmnLQiwf0C,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,K-POP,77,K-POP,0Y5tJX1MQlPlqiwlOH1tJY,"Travis Scott",94,814,618,5,-5614,0,619,386,334,671,535,121075,185221,4,"trap music"
4OMJGnvZfDvsePyCwRGO7X,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Houdini,92,Houdini,6M2wZ9GZgrQXHCFfjv46we,"Dua Lipa",89,744,789,9,-4876,0,59,36,144,947,866,116985,185918,4,"psychedelic pop"
4OMJGnvZfDvsePyCwRGO7X,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Houdini,92,Houdini,6M2wZ9GZgrQXHCFfjv46we,"Dua Lipa",89,744,789,9,-4876,0,59,36,144,947,866,116985,185918,4,nu-disco
2i2gDpKKWjvnRTOZRhaPh2,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Moonlight,80,Moonlight,1U1el3k54VvEUzo3ybLPlM,"Kali Uchis",85,639,723,7,-6462,0,532,511,0,167,878,136872,187558,4,"neo soul"
2gyxAWHebV7xPYVxqoi86f,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"get him back!",83,GUTS,1McMsnEElThX1knmY4oliG,"Olivia Rodrigo",90,546,846,5,-5719,1,181,135,0,607,74,162043,211141,4,"pop rap"
2gyxAWHebV7xPYVxqoi86f,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"get him back!",83,GUTS,1McMsnEElThX1knmY4oliG,"Olivia Rodrigo",90,546,846,5,-5719,1,181,135,0,607,74,162043,211141,4,"rap rock"
5sdQOyqq2IDhvmx2lHOpwd,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Super Shy",84,"NewJeans 'Super Shy'",6HvZYsbFfjnjFrWF950C9d,NewJeans,80,776,817,5,-6018,0,748,18,344,146,515,149921,154667,4,"jersey club"
5sdQOyqq2IDhvmx2lHOpwd,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Super Shy",84,"NewJeans 'Super Shy'",6HvZYsbFfjnjFrWF950C9d,NewJeans,80,776,817,5,-6018,0,748,18,344,146,515,149921,154667,4,"liquid drum and bass"
6dgUya35uo964z7GZXM07g,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Nonsense,88,"emails i can't send",74KM79TiuVKeVCqs8QtB0B,"Sabrina Carpenter",82,74,697,8,-4912,1,34,268,0,224,732,138992,163648,4,"pop music"
6dgUya35uo964z7GZXM07g,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Nonsense,88,"emails i can't send",74KM79TiuVKeVCqs8QtB0B,"Sabrina Carpenter",82,74,697,8,-4912,1,34,268,0,224,732,138992,163648,4,"bubblegum music"
1xK59OXxi2TAAAbmZK0kBL,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Romantic Homicide",88,"Romantic Homicide",5y8tKLUfMvliMe8IKamR32,d4vd,79,571,544,6,-10613,1,299,453,805,322,216,132052,132631,4,"dream pop"
1xK59OXxi2TAAAbmZK0kBL,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Romantic Homicide",88,"Romantic Homicide",5y8tKLUfMvliMe8IKamR32,d4vd,79,571,544,6,-10613,1,299,453,805,322,216,132052,132631,4,"bedroom pop"
5XeFesFbtLpXzIVDNQP22n,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"I Wanna Be Yours",93,AM,7Ln80lUS6He07XvHI8qqHH,"Arctic Monkeys",86,464,417,0,-9345,0,256,136,22,974,479,67528,183956,4,"pop music"
5XeFesFbtLpXzIVDNQP22n,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"I Wanna Be Yours",93,AM,7Ln80lUS6He07XvHI8qqHH,"Arctic Monkeys",86,464,417,0,-9345,0,256,136,22,974,479,67528,183956,4,"indie rock"
1i9lZvlaDdWDPyXEE95aiq,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"TELEKINESIS (feat. SZA & Future)",84,UTOPIA,0Y5tJX1MQlPlqiwlOH1tJY,"Travis Scott",94,458,535,5,-4854,0,281,575,0,168,216,82826,353755,4,"electronic music"
1i9lZvlaDdWDPyXEE95aiq,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"TELEKINESIS (feat. SZA & Future)",84,UTOPIA,0Y5tJX1MQlPlqiwlOH1tJY,"Travis Scott",94,458,535,5,-4854,0,281,575,0,168,216,82826,353755,4,hip-hop
3vkCueOmm7xQDoJ17W1Pm3,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"My Love Mine All Mine",94,"The Land Is Inhospitable and So Are We",2uYWxilOVlUdk4oV9DvwqK,Mitski,84,504,308,9,-14958,1,321,868,135,158,121,11395,137773,4,"lounge music"
3vkCueOmm7xQDoJ17W1Pm3,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"My Love Mine All Mine",94,"The Land Is Inhospitable and So Are We",2uYWxilOVlUdk4oV9DvwqK,Mitski,84,504,308,9,-14958,1,321,868,135,158,121,11395,137773,4,"gothic country"
6GGtHZgBycCgGBUhZo81xe,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Say Yes To Heaven",86,"Say Yes To Heaven",00FQb4jTyendYWaN8pK0wa,"Lana Del Rey",90,49,352,6,-11577,0,254,709,856,114,166,99992,209156,4,"downbeat music"
6GGtHZgBycCgGBUhZo81xe,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Say Yes To Heaven",86,"Say Yes To Heaven",00FQb4jTyendYWaN8pK0wa,"Lana Del Rey",90,49,352,6,-11577,0,254,709,856,114,166,99992,209156,4,"ambient music"
5Y35SjAfXjjG0sFQ3KOxmm,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Nobody Gets Me",85,SOS,7tYKF4w9nC0nq9CsPZTHyP,SZA,91,358,284,7,-8285,1,285,805,0,183,276,99796,180853,3,"country music"
5Y35SjAfXjjG0sFQ3KOxmm,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Nobody Gets Me",85,SOS,7tYKF4w9nC0nq9CsPZTHyP,SZA,91,358,284,7,-8285,1,285,805,0,183,276,99796,180853,3,"alternative rock"
4P9Q0GojKVXpRTJCaL3kyy,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"All Of The Girls You Loved Before",80,"All Of The Girls You Loved Before",06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,718,467,2,-966,1,398,707,692,126,396,9596,221407,3,synth-pop
3iHzKA9HlXf5wsGdsrsnSA,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Forget Me",78,"Broken By Desire To Be Heavenly Sent",4GNC7GD6oZMSxPGyXy4MNB,"Lewis Capaldi",81,664,76,1,-3769,0,448,318,0,34,7,101987,203667,4,"pop music"
6iF4RgIjDvDqyW13PezSj3,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Single Soon",80,"Single Soon",0C8ZW7ezQVs4URX5aX7Kqx,"Selena Gomez",82,61,571,2,-5649,1,782,863,0,131,747,10501,171655,4,"ambient music"
6iF4RgIjDvDqyW13PezSj3,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Single Soon",80,"Single Soon",0C8ZW7ezQVs4URX5aX7Kqx,"Selena Gomez",82,61,571,2,-5649,1,782,863,0,131,747,10501,171655,4,synth-pop
0QHEIqNKsMoOY5urbzN48u,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Made You Look",84,"Takin' It Back",6JL8zeS1NmiOftqZTRgdTz,"Meghan Trainor",78,838,525,10,-3562,1,665,345,192,771,884,144981,134256,4,doo-wop
4Dvkj6JhhA12EX05fT7y2e,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"As It Was",91,"Harry's House",6KImCVD70vtIoJWnq6nGn3,"Harry Styles",85,52,731,6,-5338,0,557,342,101,311,662,17393,167303,4,"new wave music"
4Dvkj6JhhA12EX05fT7y2e,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"As It Was",91,"Harry's House",6KImCVD70vtIoJWnq6nGn3,"Harry Styles",85,52,731,6,-5338,0,557,342,101,311,662,17393,167303,4,synth-pop
5mjYQaktjmjcMKcUIcqz4s,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Strangers,90,Strangers,7uMDnSZyUYNBPLhPMNuaM2,"Kenya Grace",74,628,523,11,-8307,0,946,701,274,219,416,169982,172965,4,"drum and bass"
3Ua0m0YmEjrMi9XErKcNiR,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Like Crazy",91,FACE,1oSPZhvZMIrWW5I41kPkkY,Jimin,82,629,733,7,-5445,1,419,25,0,357,362,120001,212241,4,synth-pop
3r8RuvgbX9s7ammBn07D3W,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Ditto,81,Ditto,6HvZYsbFfjnjFrWF950C9d,NewJeans,80,814,641,6,-5957,0,111,27,0,993,183,133854,185507,4,"electronic music"
3r8RuvgbX9s7ammBn07D3W,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Ditto,81,Ditto,6HvZYsbFfjnjFrWF950C9d,NewJeans,80,814,641,6,-5957,0,111,27,0,993,183,133854,185507,4,"baltimore club"
0Nfh4u0J4bajcyp5pzaWCx,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Used To Be Young",66,"Used To Be Young",5YGY8feqx7naU7z4HrwZM6,"Miley Cyrus",86,451,632,4,-3843,1,475,6,0,139,455,14706,190461,4,"soft rock"
0Nfh4u0J4bajcyp5pzaWCx,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Used To Be Young",66,"Used To Be Young",5YGY8feqx7naU7z4HrwZM6,"Miley Cyrus",86,451,632,4,-3843,1,475,6,0,139,455,14706,190461,4,"pop music"
07bsRv0pcpbG4zJeLsUs1p,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"Eyes Closed",10,"Eyes Closed",6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",87,777,526,2,-6221,1,645,302,0,105,389,107071,194849,4,"folk pop"
0V3wPSX9ygBnCm8psDIegu,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Anti-Hero,89,Midnights,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,637,643,4,-6571,1,519,13,18,142,533,97008,200690,4,electropop
0V3wPSX9ygBnCm8psDIegu,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Anti-Hero,89,Midnights,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,637,643,4,-6571,1,519,13,18,142,533,97008,200690,4,synth-pop
0V3wPSX9ygBnCm8psDIegu,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Anti-Hero,89,Midnights,06HL4z0CvFAxyc27GXpf02,"Taylor Swift",100,637,643,4,-6571,1,519,13,18,142,533,97008,200690,4,"pop rock"
6pD0ufEQq0xdHSsRbg9LBK,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"un x100to",81,"un x100to",6XkjpgcEsYab502Vr1bBeW,"Grupo Frontera",85,569,724,6,-4076,0,474,228,0,27,562,83118,194563,4,"norteÃ±o (music)"
6pD0ufEQq0xdHSsRbg9LBK,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"un x100to",81,"un x100to",6XkjpgcEsYab502Vr1bBeW,"Grupo Frontera",85,569,724,6,-4076,0,474,228,0,27,562,83118,194563,4,"mexican cumbia"
23RoR84KodL5HWvUTneQ1w,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"(It Goes Like) Nanana - Edit",85,"(It Goes Like) Nanana [Edit]",2mLA48B366zkELXYx7hcDN,"Peggy Gou",70,671,876,7,-5681,0,352,12,188,823,964,129998,231545,4,dance-pop
23RoR84KodL5HWvUTneQ1w,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"(It Goes Like) Nanana - Edit",85,"(It Goes Like) Nanana [Edit]",2mLA48B366zkELXYx7hcDN,"Peggy Gou",70,671,876,7,-5681,0,352,12,188,823,964,129998,231545,4,eurodance
3xIMkM5LgbVDkpO74O3Np3,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,Rush,35,Rush,3WGpXCj9YhhfX11TToZcXP,"Troye Sivan",78,742,839,5,-7614,0,618,306,42,106,346,12603,156391,4,pop-house
609E1JCInJncactoMmkDon,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,BESO,82,RR,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,79,768,644,5,-6671,0,136,736,837,173,53,9505,194543,4,reggaeton
609E1JCInJncactoMmkDon,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,BESO,82,RR,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,79,768,644,5,-6671,0,136,736,837,173,53,9505,194543,4,emo
6T7FXSuXykeGktMLGp8WgE,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"All My Life (feat. J. Cole)",71,"Almost Healed",3hcs9uc56yIGFCSy9leWe7,"Lil Durk",81,787,57,3,-5881,1,225,449,0,135,733,142974,223879,4,"trap music"
6T7FXSuXykeGktMLGp8WgE,https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,"All My Life (feat. J. Cole)",71,"Almost Healed",3hcs9uc56yIGFCSy9leWe7,"Lil Durk",81,787,57,3,-5881,1,225,449,0,135,733,142974,223879,4,"political hip hop"
